field,original_text,word_count,unique_words,categorical_diversity,quantum_circuit_qubits,semantic_interference,emotional_intensity,analysis_version,collapse_mode,collapse_shots,noise_level,von_neumann_entropy_pre,superposition_strength_pre,quantum_coherence_pre,frame_competition_pre,multiple_reality_strength_pre,von_neumann_entropy_post,superposition_strength_post,quantum_coherence_post,frame_competition_post,multiple_reality_strength_post,frame_competition_delta,collapse_unique_outcomes,record_id,data_source
影片對話,主持人： 今天我們要討論的，是台灣拳后林郁婷在英國雪菲爾參賽事件，因醫療檢測引發的退賽風波。首先，林郁婷主動退賽，體育署表示這是為了保護選手權益，但許多輿論質疑背後原因，是不是有性別問題無法解釋？評論...,400,205,28,4,0.02509161213563355,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7075274836395358,3.997644101110352,3.74918270111084,0.93729567527771,0.999411025277588,1.7070827691405437,0.0005889747166412107,16,123,AI_Generated
影片描述,台灣拳擊手林郁婷在英國參賽期間，因世界拳總的規範尚未完善而退賽，引發外界關注。體育署強調，林郁婷作為巴黎奧運金牌得主，其參賽資格毋庸置疑。然而，由於新成立的世界拳總在保密程序上仍不健全，林郁婷團隊選擇...,107,73,19,4,0.013847699854262431,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7041543099551244,3.9975039292793255,3.7491536140441895,0.9372884035110474,0.9993759823198313,1.7036909520379206,0.0006240176743979031,16,123,AI_Generated
新聞標題,嘉義漁電共生爭議升溫，漁民怒批政策失衡Chiayi Aquavoltaics Dispute: Farmers Voice Outrage,18,18,8,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.9977378035256343,3.749213218688965,0.9373033046722412,0.9994344508814086,1.6995721776518677,0.0005655491128205847,16,124,AI_Generated
影片對話,"主持人A：歡迎收看今天的節目，近期嘉義漁民對漁電共生政策的反彈聲浪不斷升高，光電案場與漁業生存問題再度成為熱議焦點。我們邀請到兩位專家來討論，首先是環保學者林教授，還有農業政策分析師李先生。

林教授...",397,214,20,4,0.018109057955629757,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7054327173855346,3.99861414451363,3.7495174407958984,0.9373793601989746,0.9996535361284075,1.7051704009307298,0.0003464638658217112,16,124,AI_Generated
影片描述,嘉義漁民批評漁電共生政策：漁業受衝擊、光電爭議不斷 近期嘉義縣的漁民與光電業者之間因漁電共生政策引發衝突，成為社會關注焦點。當地漁民指出，光電業者以高價競租土地，導致漁民無法負擔租金，甚至破壞周遭環境...,157,110,20,4,0.01730852239827341,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7051925567183277,3.9983949889246495,3.7494449615478516,0.9373612403869629,0.9995987472311624,1.704890290784855,0.000401252763066795,16,124,AI_Generated
新聞標題,館長自爆做過球版 引發兩極爭議,9,9,5,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.996952119673276,3.7489500045776367,0.9372375011444092,0.999238029918319,1.6994276078147186,0.0007619700759101677,16,125,AI_Generated
影片對話,"主持人：各位觀眾，歡迎收看本集「名嘴大對決」。今天的話題圍繞最近引發輿論熱議的網紅「館長」陳之漢自曝曾做過「球版」一事。我們先請評論員A發表意見。

評論員A：館長的坦承確實令人意外，畢竟職棒簽賭曾經...",384,235,32,4,0.014855138071525583,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7044565414203035,3.9976834065909905,3.7491955757141113,0.9372988939285278,0.9994208516477476,1.7040189420366518,0.0005791483464815395,16,125,AI_Generated
影片描述,知名網紅「館長」陳之漢近期直播中坦言自己曾做過「球版」（地下簽賭），並形容那段經歷為「賺佣金的生存方式」。此言論引發網友激烈討論，一部分批評他對台灣職棒的傷害，另一部分則表示過去的行為已無法改變，應專...,85,66,19,4,0.007402906066007669,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.702220871818648,3.998574270516871,3.7495059967041016,0.9373764991760254,0.9996435676292178,1.7019519840272865,0.0003564323650113721,16,125,AI_Generated
新聞標題,以色列與黎巴嫩達成停火 區域和平現曙光Israel-Lebanon Ceasefire Brings Hope for Peace,17,17,8,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.9954403853576252,3.7483887672424316,0.9370971918106079,0.9988600963394063,1.6991275261648542,0.0011399036548228603,16,126,AI_Generated
影片對話,主持人： 各位觀眾，今天我們來談談以色列與黎巴嫩真主黨達成的停火協議。這項協議由拜登總統推動，經過多方努力，將於27日生效。不過，網路上各種聲音湧現，有些人支持，有些人批評。讓我們來聽聽幾位嘉賓的看法...,291,174,28,4,0.01651711470961995,0.010309278350515464,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7059860622467833,3.997184845964709,3.7490358352661133,0.9372589588165283,0.9992962114911772,1.7054596386526184,0.0007037885030519719,16,126,AI_Generated
影片描述,以色列與黎巴嫩真主黨於27日清晨達成停火協議，結束一年來的邊境衝突。協議包括以色列逐步撤軍、黎巴嫩軍隊接管南部地區，以及雙方在未來60天內保持和平。美國總統拜登與法國總統馬克宏對此表示支持，強調此舉為...,106,80,23,4,0.00890919811320755,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.702672759432808,3.9964826483623273,3.748781681060791,0.9371954202651978,0.9991206620905818,1.7020095642763948,0.0008793379036473592,16,126,AI_Generated
新聞標題,"馬斯克批F-35過時，力推無人機未來戰爭Musk Criticizes F-35, Advocates Drone Warfare",21,18,7,4,0.0066137566137566125,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7019841269829727,3.997836478510433,3.7492480278015137,0.9373120069503784,0.9994591196276084,1.7015751620302542,0.0005408803666208106,16,127,AI_Generated
影片對話,"主持人：大家好，今天我們來討論馬斯克痛批F-35戰機「設計是狗屎」的言論。這件事情引發了網路上的熱議，有人說他高瞻遠矚，也有人認為他過於偏激。各位專家，你們怎麼看？

專家A（軍事分析師）：我認為馬斯...",419,215,32,4,0.02160667380032553,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7064820021389435,3.9979156041780097,3.749270439147949,0.9373176097869873,0.9994789010445024,1.706085958008178,0.0005210989497267393,16,127,AI_Generated
影片描述,特斯拉與SpaceX創辦人馬斯克近日再度針對美國軍事開支發聲。他批評傳統戰機F-35的設計過於昂貴且無法適應現代戰爭需求，並強調無人機將主導未來空中戰爭。馬斯克指出，載人戰機不僅增加飛行員的風險，也消...,119,88,20,4,0.007265044447531076,0.008403361344537815,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7030198494675588,3.9970155299943295,3.7489500045776367,0.9372375011444092,0.9992538824985825,1.7024506277994842,0.000746117495646681,16,127,AI_Generated
新聞標題,內湖外遇談判釀血案 蔡女遭刺不治英文標題Neihu Tragedy: Affair Talks End in Fatal Stabbing,19,19,8,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.9988523158218348,3.7496023178100586,0.9374005794525146,0.9997130789554587,1.6997835429151154,0.00028692103877048236,16,128,AI_Generated
影片對話,"主持人：今天我們來談一談昨晚內湖科學園區發生的駭人聽聞砍人案，造成蔡姓女子不幸喪命。這起案件牽涉到家庭、外遇以及司法體制的多重議題，來賓們有什麼看法？

名嘴A：這起案件再次凸顯保護令的無效性，甚至可...",332,201,27,4,0.014260353212061132,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.704278105962464,3.9968205430025323,3.748903751373291,0.9372259378433228,0.999205135750633,1.7036806336630614,0.000794864243596205,16,128,AI_Generated
影片描述,台北內湖科學園區發生一起命案。48歲蔡姓女子與52歲宿姓男子相約談判，卻因衝突升級，宿嫌情緒失控，持刀猛刺蔡女多處，致其傷重不治。警方迅速到場制伏嫌犯，隨後將其依殺人罪移送檢方。 據警方調查，蔡女為已...,168,125,19,4,0.01267657142857143,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7038029714274172,3.9975765019433984,3.749175548553467,0.9372938871383667,0.9993941254858496,1.7033520159471283,0.0006058745083795669,16,128,AI_Generated
新聞標題,韓星鄭雨盛爆私生子醜聞，感情糾紛曝光:Korean Star Jung Woo-sung's Secret Child Revealed,21,21,6,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.9977861973130535,3.749228000640869,0.9373070001602173,0.9994465493282635,1.6995805101220005,0.0005534506659656824,16,129,AI_Generated
影片對話,"主持人：今天我們來聊一下韓國演員鄭雨盛近期的轟動事件，真的是一波未平一波又起！先不說他被曝有私生子這件事，現在還爆出他早已有穩定交往的女友，網友們簡直炸開了鍋。

名嘴A：是啊，鄭雨盛這次的行為真的引...",334,171,28,4,0.022229676278918507,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7066689028825213,3.9986138983435504,3.749523639678955,0.9373809099197388,0.9996534745858877,1.7064090536724352,0.0003465254083414582,16,129,AI_Generated
影片描述,韓國知名男星鄭雨盛近日被爆料涉及一段複雜的私人情感生活，震驚外界。據韓國媒體報導，他與模特文佳菲之間育有一名私生子，而這一事實直到孩子出生後一年多才被告知。然而，同期他已經與一位圈外女友穩定交往超過一...,168,118,22,4,0.011037810700264014,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.703311343208925,3.9983476069033355,3.7494263648986816,0.9373565912246704,0.9995869017258339,1.702999269514719,0.0004130982683953066,16,129,AI_Generated
新聞標題,彰化路跑車禍：9歲男童陪跑不幸罹難Changhua Marathon Tragedy: 9-Year-Old Boy Killed,24,21,6,4,0.00510204081632653,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7015306122437437,3.9960615378342776,3.7486448287963867,0.9371612071990967,0.9990153844585694,1.7007916206551665,0.0009846155356597608,16,130,AI_Generated
影片對話,"主持人：今天要談到的是彰化二林鎮的「2024伯利歐公益路跑馬拉松」發生的重大車禍，讓一名9歲男童喪生。這樣的事件該由誰負責？交通管理、主辦單位、還是駕駛？

名嘴A：這起事件暴露了台灣在大型活動安全管...",319,175,24,4,0.017259445972746465,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7051778337906698,3.9978401411772886,3.749258518218994,0.9373146295547485,0.9994600352943221,1.7047732481382862,0.0005399646999070251,16,130,AI_Generated
影片描述,昨日（24日），彰化二林鎮舉行的「2024伯利歐公益路跑馬拉松」發生重大事故，一名9歲男童陪同父親參加6公里路跑途中，因一輛休旅車誤闖賽道而不幸喪生。警方表示，肇事駕駛並無酒駕或毒駕，但對於路段管制不...,138,106,20,4,0.009457179562586102,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7028371538676217,3.996977671708611,3.74893856048584,0.93723464012146,0.9992444179271529,1.7022614616485425,0.0007555820670762659,16,130,AI_Generated
新聞標題,山路超車失控奪命，青春永別Fatal Mountain Overtaking Ends Young Lives,13,13,7,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.9976642430244285,3.7491917610168457,0.9372979402542114,0.9994160607561071,1.6995599165579598,0.0005839392381220554,16,131,AI_Generated
影片對話,"A：今天的車禍事件真的讓人觸目驚心，兩名未成年少年因超車不當而喪命，您覺得這反映了什麼樣的問題？

B：這起事故可以說是台灣道路安全的縮影，尤其對於年輕機車族來說。他們無照駕駛，對路況的判斷力不足，加...",289,172,26,4,0.020065437971708257,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7060196313903582,3.996917072866181,3.7489242553710938,0.9372310638427734,0.9992292682165453,1.7054351871832591,0.0007707317776838307,16,131,AI_Generated
影片描述,山路車禍奪兩命 無照駕駛釀悲劇 南投縣仁愛鄉台14線埔霧公路23日中午發生一起重大車禍，兩名17歲少年無照駕駛機車超車失控，導致一死一重傷，傷者送醫後仍不治。事故現場位於狹窄山路，緊鄰山坡，事發時兩人...,104,86,21,4,0.01187752215334692,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7035632566448498,3.9986290063081458,3.7495217323303223,0.9373804330825806,0.9996572515770364,1.7033033998935403,0.00034274841719272864,16,131,AI_Generated
新聞標題,台灣奇襲！更換先發掀台日心理戰Taiwan’s Surprise Move Sparks Psychological Battle,18,18,7,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.996095536250327,3.7486019134521484,0.9371504783630371,0.9990238840625819,1.6992455421933759,0.000976115931647259,16,132,AI_Generated
影片對話,"主持人A： 各位觀眾朋友，12強賽台日之戰因中華隊更換先發投手掀起軒然大波，日本媒體直呼是「台灣奇襲」。但，這次事件真的構成運動精神的挑戰嗎？我們請來名嘴B和名嘴C一起討論。

名嘴B： 我覺得這件事...",384,213,29,4,0.012198238334545612,0.0026041666666666665,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7039198881658761,3.9976798076051803,3.749194622039795,0.9372986555099487,0.999419951901295,1.7034817273632075,0.0005800480929342156,16,132,AI_Generated
影片描述,台日12強賽：台灣隊換投策略引發熱議，日媒稱「奇襲」 在23日的12強棒球賽中，台灣隊確定提前晉級決賽，教練團臨時更換原定先發投手林昱珉，改派陳柏清連續兩天先發。此舉引發日本媒體高度關注，稱之為「台灣...,95,71,21,4,0.008285741133233805,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.702485722338816,3.996539473936839,3.748798370361328,0.937199592590332,0.9991348684842096,1.7018320441813433,0.0008651315100195456,16,132,AI_Generated
新聞標題,洪申翰任勞動部長 引發專業與政治爭議Hung Shen-han Appointed Labor Minister Amid Controversy,18,18,7,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.996074074477704,3.748652935028076,0.937163233757019,0.9990185186194259,1.6992648777351156,0.0009814813748032503,16,133,AI_Generated
影片對話,"主持人A： 各位觀眾，今天我們來談談引發熱議的洪申翰接任勞動部長的消息。針對洪委員沒有勞工專業背景，也沒有行政經驗，王鴻薇委員更直接批評這是一場“提油救火”的任命。來賓們，怎麼看？

名嘴B： 我認為...",345,188,22,4,0.020288132868830418,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7060864398594948,3.99708153545808,3.7490015029907227,0.9372503757476807,0.99927038386452,1.7055411178298423,0.0007296161297091208,16,133,AI_Generated
影片描述,洪申翰出任勞動部長 各界反應褒貶不一 行政院近日宣布，由民進黨不分區立委洪申翰接任勞動部長一職。該任命引發社會廣泛討論，不少人對其背景及能力提出質疑。洪申翰雖為社運背景，但外界認為其缺乏勞工專業與行政...,152,106,23,4,0.011794794926083454,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7035384384766707,3.995634262824471,3.7484817504882812,0.9371204376220703,0.9989085657061177,1.7027128518143613,0.0010914342881114258,16,133,AI_Generated
新聞標題,台積電首度移師美國開董事會 引發震撼TSMC to Hold First Board Meeting in the U.S.,22,21,6,4,0.0020614306328592042,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7006184291887034,3.998211472761353,3.749380111694336,0.937345027923584,0.9995528681903383,1.7002810475056598,0.0004471318038908878,16,134,AI_Generated
影片對話,主持人：大家好，今天我們聚焦一則震撼業界的消息——台積電將首次於明年第一季在美國召開董事會。這個消息引起外界各種討論，今天我們邀請到經濟學者張教授以及產業分析師李先生，一同剖析台積電此舉背後的動機與可...,410,231,25,4,0.015566406633875754,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7046699219890085,3.9949400752998803,3.748260498046875,0.9370651245117188,0.9987350188249701,1.7037211249739068,0.001264981169259105,16,134,AI_Generated
影片描述,台積電宣布明年第一季將首次於美國召開董事會，此消息引發廣泛關注。此次會議預計於2024年2月10日舉行，地點選在亞利桑那州，正值其新廠投產的關鍵時刻。此舉不僅象徵台積電的全球化布局，也顯示其對應國際政...,108,84,19,4,0.0069601914840010095,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.702088057444046,3.9966216647041244,3.748814582824707,0.9372036457061768,0.9991554161760311,1.7014449738102893,0.0008445838181980747,16,134,AI_Generated
新聞標題,"興富發預測房市重整，房價降勢難免Shining Building Foresees Market Shift, Prices to Drop",18,18,7,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.996888580661489,3.74893856048584,0.93723464012146,0.9992221451653722,1.6994198532274105,0.0007778548288569498,16,135,AI_Generated
影片對話,主持人：各位觀眾，歡迎收看《房市觀察》。近期，興富發集團在法說會上指出，央行政策導致房市買氣減弱，並預期明年房市將出現「洗牌」，降價成為必然。這消息引起社會熱烈討論，今天我們邀請到兩位房市專家一起分析...,334,202,29,4,0.018464198942571668,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7055392596816172,3.9989537633954124,3.7496323585510254,0.9374080896377563,0.9997384408488531,1.7053398912729523,0.00026155914537606684,16,135,AI_Generated
影片描述,興富發集團近期在法說會上表示，台灣房地產市場在政策影響下出現降溫跡象，買氣減弱，預期2025年將迎來一波市場重組，部分小型業者恐將退出市場。集團副總經理廖昭雄指出，房價調整是市場健康發展的必然過程，這...,196,130,23,4,0.014305035623716943,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7042915106859609,3.997686914602708,3.749204158782959,0.9373010396957397,0.9994217286506771,1.7038575199304342,0.0005782713435520392,16,135,AI_Generated
新聞標題,"賈永婕101點燈風波：公器私用還是公益創舉？12 Apologies, Real or Fake? Chia Yung-Chieh’s Response Sparks Debate",27,27,7,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.99615929712047,3.7486610412597656,0.9371652603149414,0.9990398242801174,1.69927238135993,0.0009601757141117773,16,136,AI_Generated
影片對話,"主持人：近日，台北101董事長賈永婕因丈夫王兆杰贊助101大樓點燈告白，引發「公器私用」的質疑。對此，她發表幽默的「12次道歉文」，引來網路輿論的正反交鋒。今天我們邀請兩位名嘴來談談這件事。

名嘴A...",566,281,26,4,0.020936980876590554,0.0035335689045936395,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7066344511522824,3.997509039193244,3.749145030975342,0.9372862577438354,0.999377259798311,1.7061679155032357,0.0006227401959181256,16,136,AI_Generated
影片描述,近日，台北101董事長賈永婕因丈夫王兆杰參與101大樓燈光秀活動並顯示浪漫告白，遭遇輿論質疑公器私用。對此，賈永婕公開澄清活動的公益性質，強調捐款用於偏鄉教育，全過程均符合行政流程。然而，事件依然引發...,165,125,20,4,0.012664242424242413,0.006060606060606061,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.704405333332179,3.9985371422472746,3.7494940757751465,0.9373735189437866,0.9996342855618185,1.7041298207557556,0.0003657144324106243,16,136,AI_Generated
新聞標題,勞動部高層免職案謝宜容律師聲明引發輿論爭議Hsieh Yi-Jung Denies Direct Accountability,15,15,6,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.997979941912037,3.7493090629577637,0.9373272657394409,0.9994949854780093,1.6996226222787074,0.0005050145162198705,16,137,AI_Generated
影片對話,主持人A：各位觀眾朋友，北分署署長謝宜容因疑似職場管理問題，涉及一名同仁不幸輕生事件，勞動部調查後決定記大過免職。然而，謝宜容透過律師聲明，否認管理風格與事件有直接關聯，並要求媒體刪除相關報導。針對這...,359,191,24,4,0.017474811744259747,0.002785515320334262,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.705520995054157,3.9979518214393517,3.749298095703125,0.9373245239257812,0.9994879553598381,1.705137824408529,0.000512044634391029,16,137,AI_Generated
影片描述,因涉及職場管理風波，勞動部前北分署署長謝宜容已被記過並免職，但她透過律師聲明否認管理風格與部屬輕生有直接關聯。聲明指出，調查報告中未發現直接證據顯示她的行為是造成悲劇的主因，並強調其工作態度源於「職務...,148,105,20,4,0.010128087270944417,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.703038426180129,3.9974074503930623,3.749117851257324,0.937279462814331,0.9993518625982656,1.702555939203866,0.0006481373959635883,16,137,AI_Generated
新聞標題,疾管署「土皇帝」霸凌案延燒Revealing Workplace Bullying at Taiwan CDC,13,13,5,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.995212763153309,3.7483792304992676,0.9370948076248169,0.9988031907883271,1.6991123303573725,0.0011968092059020385,16,138,AI_Generated
影片對話,"主持人： 這次衛福部疾管署的職場霸凌事件，引發社會輿論熱議，先請教一下現場的專家學者，怎麼看這件事？

專家A： 其實這件事不只是個案，而是公務體系內部長期積壓的結構性問題浮上檯面。從整備組長的行為到...",339,201,24,4,0.020388525386977843,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.706116557614939,3.997947434775569,3.7492847442626953,0.9373211860656738,0.9994868586938923,1.7057278270599499,0.0005131413003368612,16,138,AI_Generated
影片描述,疾管署「土皇帝」風波再掀討論 行政院緊急介入限時調查 近日衛福部疾病管制署被爆出職場霸凌事件，引起各界高度關注。根據網友在社群平台的爆料，一名組長疑似長期對下屬大聲斥責、摔公文，並進行人身攻擊，甚至辱...,188,139,22,4,0.014378027655940455,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.704313408295628,3.997691778668786,3.749189853668213,0.9372974634170532,0.9994229446671964,1.7038739386975068,0.0005770553270327827,16,138,AI_Generated
新聞標題,台電千億補助應對虧損，財務挑戰引關注Taiwan Power Receives Billion-Dollar Subsidy to Address Financial Challenges,21,21,8,4,0.0,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.6999999999988458,3.9977592924446985,3.749232769012451,0.9373081922531128,0.9994398231111745,1.6995810722272156,0.0005601768830546527,16,139,AI_Generated
影片對話,"主持人： 各位觀眾朋友好，今天我們要來討論政府補助台電1000億元的議題。這一舉措引發廣泛爭議，到底是必要的救濟，還是無底洞的支出？我們邀請到了財經評論家張教授與時事名嘴王律師。

張教授： 主持人，...",441,225,28,4,0.0244559334845049,0.0022675736961451248,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7075635374138116,3.998774359781687,3.749577522277832,0.937394380569458,0.9996935899454218,1.707333264315183,0.00030641004880738176,16,139,AI_Generated
影片描述,台電的千億補助，一場「電價平衡術」表演 在台灣，電力不只是供應家庭的燈光與冷氣，還是讓大家討論不完的話題！近日，政府決定補助台電1000億元，理由是：「不補，虧更多！」經濟部長直接明白地說：「台電今年...,247,150,25,4,0.015607917228969854,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7046823751675366,3.997804505247846,3.749234676361084,0.937308669090271,0.9994511263119615,1.7042664709755169,0.0005488736822676366,16,139,AI_Generated
新聞標題,「辱罵不算霸凌？」勞動部調查報告惹議“Verbal Abuse Isn’t Bullying?” Ministry’s Findings Draw Public Outrage,27,26,7,4,0.0013697129081744462,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7004109138712982,3.9912982415667475,3.7469844818115234,0.9367461204528809,0.9978245603916869,1.6987696186753993,0.002175439602542295,16,140,AI_Generated
影片對話,"主持人：
今天我們要討論的議題，是關於勞動部北分署輕生案的調查結果。勞動部表示，雖無法證明北分署長謝宜容有實際職場霸凌行為，但確定她曾多次情緒失控、辱罵同仁，引發極大精神壓力。針對這樣的說法，我們來聽...",361,205,25,4,0.017421631036795473,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7052264893098845,3.9964634506777443,3.748753547668457,0.9371883869171143,0.9991158626694361,1.704551080912309,0.0008841373247930884,16,140,AI_Generated
影片描述,勞動部新定義：職場霸凌是什麼？辱罵算嗎？不算吧！ 最近，勞動部針對北分署輕生案給出了調查報告，結論讓人驚掉下巴！原來，在公務界中，「情緒失控、辱罵、咆哮」竟然不算霸凌！難怪有人戲稱，下一步是不是拿掃帚...,168,116,22,4,0.008656078364758504,0.0,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7025968235082733,3.9982635647930813,3.749393939971924,0.937348484992981,0.9995658911982703,1.7022675777378513,0.000434108795958843,16,140,AI_Generated
新聞標題,內湖警方連開11槍 成功攔截5000萬詐騙車手Neihu Police Fire 11 Shots to Stop $50 Million Fraud Suspects,23,22,8,4,0.0018864534674811362,0.043478260869565216,fast_qiskit_with_collapse_v2.0,post_readout,4096,0.0,3.9999999999769167,3.75,0.9375,0.9999999999942292,1.7049137621260466,3.9988626357143104,3.7496066093444824,0.9374016523361206,0.9997156589285776,1.7046995376507093,0.00028434106565156103,16,141,AI_Generated
