field,original_text,word_count,unique_words,categorical_diversity,quantum_circuit_qubits,von_neumann_entropy,superposition_strength,quantum_coherence,semantic_interference,frame_competition,emotional_intensity,multiple_reality_strength,analysis_version,record_id,data_source
影片對話,主持人：大家好，今天我們聚焦一則震撼業界的消息——台積電將首次於明年第一季在美國召開董事會。這個消息引起外界各種討論，今天我們邀請到經濟學者張教授以及產業分析師李先生，一同剖析台積電此舉背後的動機與可...,410,231,25,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.015566406633875754,1.0000000000057712,0.0,0.6466992199027812,fast_qiskit_density_matrix_v1.1_normalized,134,AI_Generated
影片描述,台積電宣布明年第一季將首次於美國召開董事會，此消息引發廣泛關注。此次會議預計於2024年2月10日舉行，地點選在亞利桑那州，正值其新廠投產的關鍵時刻。此舉不僅象徵台積電的全球化布局，也顯示其對應國際政...,108,84,19,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0069601914840010095,1.0000000000057712,0.0,0.620880574453157,fast_qiskit_density_matrix_v1.1_normalized,134,AI_Generated
新聞標題,"興富發預測房市重整，房價降勢難免Shining Building Foresees Market Shift, Prices to Drop",18,18,7,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0,1.0000000000057712,0.0,0.600000000001154,fast_qiskit_density_matrix_v1.1_normalized,135,AI_Generated
影片對話,主持人：各位觀眾，歡迎收看《房市觀察》。近期，興富發集團在法說會上指出，央行政策導致房市買氣減弱，並預期明年房市將出現「洗牌」，降價成為必然。這消息引起社會熱烈討論，今天我們邀請到兩位房市專家一起分析...,334,202,29,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.018464198942571668,1.0000000000057712,0.0,0.655392596828869,fast_qiskit_density_matrix_v1.1_normalized,135,AI_Generated
影片描述,興富發集團近期在法說會上表示，台灣房地產市場在政策影響下出現降溫跡象，買氣減弱，預期2025年將迎來一波市場重組，部分小型業者恐將退出市場。集團副總經理廖昭雄指出，房價調整是市場健康發展的必然過程，這...,196,130,23,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.014305035623716943,1.0000000000057712,0.0,0.6429151068723049,fast_qiskit_density_matrix_v1.1_normalized,135,AI_Generated
新聞標題,"賈永婕101點燈風波：公器私用還是公益創舉？12 Apologies, Real or Fake? Chia Yung-Chieh’s Response Sparks Debate",27,27,7,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0,1.0000000000057712,0.0,0.600000000001154,fast_qiskit_density_matrix_v1.1_normalized,136,AI_Generated
影片對話,"主持人：近日，台北101董事長賈永婕因丈夫王兆杰贊助101大樓點燈告白，引發「公器私用」的質疑。對此，她發表幽默的「12次道歉文」，引來網路輿論的正反交鋒。今天我們邀請兩位名嘴來談談這件事。

名嘴A...",566,281,26,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.020936980876590554,1.0000000000057712,0.0035335689045936395,0.663164299521385,fast_qiskit_density_matrix_v1.1_normalized,136,AI_Generated
影片描述,近日，台北101董事長賈永婕因丈夫王兆杰參與101大樓燈光秀活動並顯示浪漫告白，遭遇輿論質疑公器私用。對此，賈永婕公開澄清活動的公益性質，強調捐款用於偏鄉教育，全過程均符合行政流程。然而，事件依然引發...,165,125,20,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.012664242424242413,1.0000000000057712,0.006060606060606061,0.6385987878799418,fast_qiskit_density_matrix_v1.1_normalized,136,AI_Generated
新聞標題,勞動部高層免職案謝宜容律師聲明引發輿論爭議Hsieh Yi-Jung Denies Direct Accountability,15,15,6,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0,1.0000000000057712,0.0,0.600000000001154,fast_qiskit_density_matrix_v1.1_normalized,137,AI_Generated
影片對話,主持人A：各位觀眾朋友，北分署署長謝宜容因疑似職場管理問題，涉及一名同仁不幸輕生事件，勞動部調查後決定記大過免職。然而，謝宜容透過律師聲明，否認管理風格與事件有直接關聯，並要求媒體刪除相關報導。針對這...,359,191,24,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.017474811744259747,1.0000000000057712,0.002785515320334262,0.6527029867659666,fast_qiskit_density_matrix_v1.1_normalized,137,AI_Generated
影片描述,因涉及職場管理風波，勞動部前北分署署長謝宜容已被記過並免職，但她透過律師聲明否認管理風格與部屬輕生有直接關聯。聲明指出，調查報告中未發現直接證據顯示她的行為是造成悲劇的主因，並強調其工作態度源於「職務...,148,105,20,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.010128087270944417,1.0000000000057712,0.0,0.6303842618139872,fast_qiskit_density_matrix_v1.1_normalized,137,AI_Generated
新聞標題,疾管署「土皇帝」霸凌案延燒Revealing Workplace Bullying at Taiwan CDC,13,13,5,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0,1.0000000000057712,0.0,0.600000000001154,fast_qiskit_density_matrix_v1.1_normalized,138,AI_Generated
影片對話,"主持人： 這次衛福部疾管署的職場霸凌事件，引發社會輿論熱議，先請教一下現場的專家學者，怎麼看這件事？

專家A： 其實這件事不只是個案，而是公務體系內部長期積壓的結構性問題浮上檯面。從整備組長的行為到...",339,201,24,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.020388525386977843,1.0000000000057712,0.0,0.6611655761620876,fast_qiskit_density_matrix_v1.1_normalized,138,AI_Generated
影片描述,疾管署「土皇帝」風波再掀討論 行政院緊急介入限時調查 近日衛福部疾病管制署被爆出職場霸凌事件，引起各界高度關注。根據網友在社群平台的爆料，一名組長疑似長期對下屬大聲斥責、摔公文，並進行人身攻擊，甚至辱...,188,139,22,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.014378027655940455,1.0000000000057712,0.0,0.6431340829689753,fast_qiskit_density_matrix_v1.1_normalized,138,AI_Generated
新聞標題,台電千億補助應對虧損，財務挑戰引關注Taiwan Power Receives Billion-Dollar Subsidy to Address Financial Challenges,21,21,8,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0,1.0000000000057712,0.0,0.600000000001154,fast_qiskit_density_matrix_v1.1_normalized,139,AI_Generated
影片對話,"主持人： 各位觀眾朋友好，今天我們要來討論政府補助台電1000億元的議題。這一舉措引發廣泛爭議，到底是必要的救濟，還是無底洞的支出？我們邀請到了財經評論家張教授與時事名嘴王律師。

張教授： 主持人，...",441,225,28,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0244559334845049,1.0000000000057712,0.0022675736961451248,0.6735945578242832,fast_qiskit_density_matrix_v1.1_normalized,139,AI_Generated
影片描述,台電的千億補助，一場「電價平衡術」表演 在台灣，電力不只是供應家庭的燈光與冷氣，還是讓大家討論不完的話題！近日，政府決定補助台電1000億元，理由是：「不補，虧更多！」經濟部長直接明白地說：「台電今年...,247,150,25,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.015607917228969854,1.0000000000057712,0.0,0.6468237516880635,fast_qiskit_density_matrix_v1.1_normalized,139,AI_Generated
新聞標題,「辱罵不算霸凌？」勞動部調查報告惹議“Verbal Abuse Isn’t Bullying?” Ministry’s Findings Draw Public Outrage,27,26,7,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0013697129081744462,1.0000000000057712,0.0,0.6041091387256774,fast_qiskit_density_matrix_v1.1_normalized,140,AI_Generated
影片對話,"主持人：
今天我們要討論的議題，是關於勞動部北分署輕生案的調查結果。勞動部表示，雖無法證明北分署長謝宜容有實際職場霸凌行為，但確定她曾多次情緒失控、辱罵同仁，引發極大精神壓力。針對這樣的說法，我們來聽...",361,205,25,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.017421631036795473,1.0000000000057712,0.0,0.6522648931115405,fast_qiskit_density_matrix_v1.1_normalized,140,AI_Generated
影片描述,勞動部新定義：職場霸凌是什麼？辱罵算嗎？不算吧！ 最近，勞動部針對北分署輕生案給出了調查報告，結論讓人驚掉下巴！原來，在公務界中，「情緒失控、辱罵、咆哮」竟然不算霸凌！難怪有人戲稱，下一步是不是拿掃帚...,168,116,22,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.008656078364758504,1.0000000000057712,0.0,0.6259682350954295,fast_qiskit_density_matrix_v1.1_normalized,140,AI_Generated
新聞標題,內湖警方連開11槍 成功攔截5000萬詐騙車手Neihu Police Fire 11 Shots to Stop $50 Million Fraud Suspects,23,22,8,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0018864534674811362,1.0000000000057712,0.043478260869565216,0.6100071864905539,fast_qiskit_density_matrix_v1.1_normalized,141,AI_Generated
影片對話,主持人：各位觀眾朋友，歡迎收看「焦點對談」。今天我們討論的是內湖分局警方在文湖街上演的一場驚險警匪追逐案，警方為了攔查詐欺車手連開11槍，最終成功逮捕兩名嫌犯，但過程中也有員警受傷。我們邀請到刑事專家...,339,197,23,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.015986773131646703,1.0000000000057712,0.0058997050147492625,0.648550289897569,fast_qiskit_density_matrix_v1.1_normalized,141,AI_Generated
影片描述,今天早上，內湖文湖街熱鬧非凡，一場警匪追逐戲真實上演。據說警方盯上了一名詐欺界新星，他與同夥合力玩了5000萬元的大騙局。然而，車手看到警察後沒打算乖乖配合，直接玩起了實景版「狂飆」。 這名車手駕著白...,183,130,28,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.013005141138810749,1.0000000000057712,0.00546448087431694,0.6395618715050179,fast_qiskit_density_matrix_v1.1_normalized,141,AI_Generated
新聞標題,外交部114年度機密預算驟增53%，創六年新高引發透明化爭議Taiwan's Classified Budget Surge Sparks Debate,24,24,7,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0,1.0000000000057712,0.0,0.600000000001154,fast_qiskit_density_matrix_v1.1_normalized,142,AI_Generated
影片對話,"主持人A：外交部明年度機密預算暴增，這不僅創新高，也引發了「透明與機密如何平衡」的問題。首先請問評論員B，您怎麼看這次的預算爭議？

評論員B：這次機密預算增幅確實驚人，從11億到18億，這不是小數字...",325,189,25,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.013319292896012474,1.0000000000057712,0.003076923076923077,0.6402655709968837,fast_qiskit_density_matrix_v1.1_normalized,142,AI_Generated
影片描述,外交部在114年度編列的「外交支出機密預算」達到18億2138萬元，比113年度增加了6億3466萬元，增幅超過五成三，創下近六年來新高。這項預算迅速成為社會討論焦點，關於透明度與政府資訊公開的爭議不...,271,160,23,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.019695427813653136,1.0000000000057712,0.0,0.6590862834421134,fast_qiskit_density_matrix_v1.1_normalized,142,AI_Generated
新聞標題,NCC人事卡關 藍綠攻防持續升溫Acting NCC Chair Disqualified Amid Political Maneuvering,14,13,6,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0050718512256973805,1.0000000000057712,0.0,0.6152155536782462,fast_qiskit_density_matrix_v1.1_normalized,143,AI_Generated
影片對話,"王教授（藍營代表）：這次NCC修法很明確是為了解決「萬年委員」的問題。延任機制本來是備而不用，卻被操作成一種常態，嚴重影響獨立機關的公正性。刪除這條款，就是希望能讓NCC更加透明。

林委員（綠營代表...",414,225,22,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.02123714439076758,1.0000000000057712,0.0,0.6637114331734567,fast_qiskit_density_matrix_v1.1_normalized,143,AI_Generated
影片描述,立法院日前三讀通過《國家通訊傳播委員會（NCC）組織法》修正案，代理主委將無法繼續擔任代理角色，NCC可能因委員人數不足而面臨癱瘓危機。此舉引發執政黨與在野黨的激烈對立，雙方互相指責對方以政治操弄干預...,100,78,16,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.006127547666009203,1.0000000000057712,0.0,0.6183826429991817,fast_qiskit_density_matrix_v1.1_normalized,143,AI_Generated
新聞標題,畢業壓力引發慘案：無錫校園隨機砍人致8死17傷Tragic Wuxi Campus Attack: Pressure Turns Deadly,23,23,7,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0,1.0000000000057712,0.0,0.600000000001154,fast_qiskit_density_matrix_v1.1_normalized,144,AI_Generated
影片對話,主持人：今天我們來探討近日江蘇無錫發生的無差別殺人事件，21歲徐姓男子疑因畢業失敗和實習待遇不滿，在母校無錫工藝職業技術學院內隨機砍人，造成8死17傷的悲劇。我們有請三位來賓，分析這起案件背後的社會問...,330,208,26,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.013642807512999818,1.0000000000057712,0.0030303030303030303,0.6412314528431837,fast_qiskit_density_matrix_v1.1_normalized,144,AI_Generated
影片描述,中國江蘇省無錫市的無錫工藝職業技術學院，近日發生一起震驚社會的隨機砍人事件。一名21歲的徐姓應屆畢業生，因未能順利畢業以及對實習待遇不滿，於校園內持刀行凶，造成8人死亡、17人受傷。警方已將嫌犯逮捕，...,133,101,20,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.00892290524369939,1.0000000000057712,0.0,0.6267687157322521,fast_qiskit_density_matrix_v1.1_normalized,144,AI_Generated
新聞標題,國防部臨時人員月薪16萬引爭議部長回應模糊惹質疑High-Paid Temporary Worker Raises Eyebrows;Defense Ministry Promises Clarity,24,24,9,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0,1.0000000000057712,0.0,0.600000000001154,fast_qiskit_density_matrix_v1.1_normalized,145,AI_Generated
影片對話,"主持人：
各位觀眾大家好，歡迎收看《時事大破解》。最近，國防部參謀本部一名臨時人員月薪高達16.25萬元，引發輿論熱議。馬文君立委認為這是預算編列亂象，國防部長顧立雄則表示需要進一步查證。今天我們請到...",466,247,28,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.015628102995005944,1.0000000000057712,0.0,0.6468843089861718,fast_qiskit_density_matrix_v1.1_normalized,145,AI_Generated
影片描述,國防部的臨時人員薪水事件，讓人看了忍不住倒抽一口氣！據說有位臨時人員月薪超過16萬元，這個數字可是讓不少上班族心頭一緊：這到底是怎麼回事？國防部長顧立雄被問到時，尷尬地說：「應該是資深英語翻譯吧。」結...,130,87,19,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.00722786263808856,1.0000000000057712,0.0,0.6216835879154197,fast_qiskit_density_matrix_v1.1_normalized,145,AI_Generated
新聞標題,台南市農業局因預算用盡，停止捕捉綠鬣蜥，市議員呼籲檢討政策Tainan halts green iguana capture due to budget.,24,23,8,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.001732829237555136,1.0000000000057712,0.0,0.6051984877138195,fast_qiskit_density_matrix_v1.1_normalized,146,AI_Generated
影片對話,主持人A：大家好，歡迎收看今天的《時事焦點》，今天我們要討論的話題是台南市的綠鬣蜥防治政策。最近，台南市農業局發出了一份公告，禁止任何人未經許可擅自捕捉綠鬣蜥，並且指出由於預算用完，與廠商的契約已終止...,538,268,28,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.02197182124664919,1.0000000000057712,0.0018587360594795538,0.6661013373470495,fast_qiskit_density_matrix_v1.1_normalized,146,AI_Generated
影片描述,台南農業局最近因預算用罄，宣布終止綠鬣蜥捕捉合約，並嚴肅聲明：未經許可的捕捉行為將依法辦理。市議員李宗霖聽後忍不住吐槽：“局長是不是準備親自抓？”他建議讓專業獵人出馬，否則綠鬣蜥可能比市民還多。 市府...,126,90,22,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.012310405643738974,1.0000000000057712,0.0,0.6369312169323709,fast_qiskit_density_matrix_v1.1_normalized,146,AI_Generated
新聞標題,"掛號費漲500元！診所變奢侈品？網友炸鍋：真敢收！Healthcare Fees Soar to $750! Patients in Shock""",26,25,7,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0014769230769230773,1.0000000000057712,0.0,0.6044307692319233,fast_qiskit_density_matrix_v1.1_normalized,147,AI_Generated
影片對話,"李教授：掛號費漲500元，我覺得完全合理！台灣的醫療費用實在太低了，這次的調漲是遲來的正義。你知道嗎？在國外看病掛號，隨便都是幾千塊台幣起跳，這次的750元根本是九牛一毛。

張博士：李教授，請冷靜一...",515,242,26,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.025138641784641216,1.0000000000057712,0.001941747572815534,0.6756101001123592,fast_qiskit_density_matrix_v1.1_normalized,147,AI_Generated
影片描述,掛號費漲到750元！看病還得靠存摺？患者：我的心跳更貴了！ 近來有民眾發現，掛號費從250元一口氣漲到750元，心情就像拿到醫生的「心跳費」帳單。診所公告上赫然寫著：「114年1月起，掛號費750元」...,193,120,25,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.009611039147956248,1.0000000000057712,0.0,0.6288331174450228,fast_qiskit_density_matrix_v1.1_normalized,147,AI_Generated
新聞標題,天兔颱風引發霧霾，出門記得戴口罩！Typhoon Taintu brings smog; wear masks outdoors!,22,22,6,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0,1.0000000000057712,0.0,0.600000000001154,fast_qiskit_density_matrix_v1.1_normalized,148,AI_Generated
影片對話,主持人：大家早安，今天我們來討論「天兔颱風」與近日北北桃的空氣污染現象。昨天深夜開始，新北市、台北市甚至桃園的居民紛紛反映空氣臭味及霧霾嚴重，甚至有人一度懷疑是不是工廠失火。環保局已經回應，這其實是颱...,358,212,28,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.016172826370147032,1.0000000000057712,0.0,0.6485184791115951,fast_qiskit_density_matrix_v1.1_normalized,148,AI_Generated
影片描述,近日北台灣空氣品質變得「灰濛濛」又「香噴噴」，這不是什麼新口味冰淇淋，而是颱風天兔帶來的驚喜禮包！偏東風加上「背風渦旋」，讓北台灣瞬間變身成了霧中仙境。網友紛紛抱怨：「我以為家裡隔壁在燒塑膠！」環保局...,108,76,21,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.008105057966553812,1.0000000000057712,0.0,0.6243151739008155,fast_qiskit_density_matrix_v1.1_normalized,148,AI_Generated
新聞標題,高雄女子赴泰成驚魂記！免費機票陷阱現形Free Ticket to Thailand Turns into Ransom Nightmare,16,16,6,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0,1.0000000000057712,0.0,0.600000000001154,fast_qiskit_density_matrix_v1.1_normalized,149,AI_Generated
影片對話,"主持人A：「最近發生的王姓女子被閨蜜拐騙到緬甸、索要高額贖金事件震驚社會，這起事件反映出什麼社會問題呢？」

名嘴B：「這起事件背後透露出人心詐騙的複雜程度。女子閨蜜以出國遊玩為誘因，甚至包下機票費，...",273,176,23,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.010646432166318531,1.0000000000057712,0.0,0.6319392965001096,fast_qiskit_density_matrix_v1.1_normalized,149,AI_Generated
影片描述,高雄一位20歲的王小姐本來要去泰國和老朋友聚一聚，還開心地享受了免費機票福利！然而，她一落地卻遭遇一場驚險旅程。原本以為是友誼之旅，結果卻變成了「人蛇驚魂記」。王小姐在機場被接走後，驚訝地發現自己無法...,105,81,21,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.005042785289698872,1.0000000000057712,0.0,0.6151283558702506,fast_qiskit_density_matrix_v1.1_normalized,149,AI_Generated
新聞標題,畢書盡遭前東家求償3千萬：昔日情誼破裂引發法律爭端Bii’s $30M Lawsuit: Friendship Turns Legal,26,26,7,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0,1.0000000000057712,0.0,0.600000000001154,fast_qiskit_density_matrix_v1.1_normalized,150,AI_Generated
影片對話,"主持人：最近歌手畢書盡與前東家老鷹音樂的合約糾紛引發了不少討論，特別是求償3千萬的消息傳出後，有網友認為雙方合作結束時處理不夠圓滿。請問各位對此有什麼看法？

名嘴A：這個事件確實很令人好奇。據報導，...",315,183,28,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.012920233936089888,1.0000000000057712,0.0,0.6387607018094237,fast_qiskit_density_matrix_v1.1_normalized,150,AI_Generated
影片描述,人氣歌手畢書盡，最近不僅忙於籌備新專輯，還遇上了「友情破產」的大挑戰。據說他的前老闆李亞明不僅提告，還索賠3千萬元台幣，讓粉絲們感到「心痛又震驚」。畢書盡本來希望友好地解約，沒想到卻遭遇「好聚不好散」...,129,87,21,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.009063898951352978,1.0000000000057712,0.0,0.6271916968552129,fast_qiskit_density_matrix_v1.1_normalized,150,AI_Generated
新聞標題,"台北大巨蛋漏水持續未改善將每日累罰120萬Taipei Dome Faces Daily Penalties for Ongoing Leak Issues, Fined NT$1.2 Million",27,27,10,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0,1.0000000000057712,0.037037037037037035,0.6037037037048577,fast_qiskit_density_matrix_v1.1_normalized,151,AI_Generated
影片對話,"主持人：「台北大巨蛋的漏水問題再度引發關注，這次體育局直接開罰遠雄，名嘴們怎麼看？」

名嘴A：「我覺得台北市政府對於這個問題的處理還算果斷，畢竟大巨蛋是重要的場館，一再漏水會影響市民觀賽體驗，更會打...",290,168,22,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.016531296426616625,1.0000000000057712,0.0,0.6495938892810038,fast_qiskit_density_matrix_v1.1_normalized,151,AI_Generated
影片描述,台北市體育局於12日再次派員巡檢大巨蛋，發現觀眾席區域依然存在漏水情況，經確認後決定依契約罰款120萬新台幣，並每日追加罰款，直到漏水問題完全改善為止。台北市土木技師公會現場勘查後，證實漏水問題未解，...,128,90,18,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.012148919753086417,1.0000000000057712,0.015625,0.6380092592604133,fast_qiskit_density_matrix_v1.1_normalized,151,AI_Generated
新聞標題,政府辦公室舉行追悼儀式，疑因職場霸凌致員工輕生Memorial Held for Employee Amid Workplace Bullying Allegations,20,20,5,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0,1.0000000000057712,0.0,0.600000000001154,fast_qiskit_density_matrix_v1.1_normalized,152,AI_Generated
影片對話,"A：這次勞動部發生的事件令人震驚。特別是這名吳姓公務員因疑似職場霸凌選擇輕生，還牽扯出貪瀆問題。

B：是的，聽說新北市議員李宇翔收到了大量檢舉，並指責分署長謝宜容霸凌、貪污，甚至還有荒唐的「通靈」說...",198,140,24,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.010965780251494538,1.0000000000057712,0.0,0.6328973407556376,fast_qiskit_density_matrix_v1.1_normalized,152,AI_Generated
影片描述,11月4日，勞動部北基宜花金馬分署發生一起令人悲痛的事件，一名員工因疑似職場霸凌而選擇結束生命。勞動部為此召開專家會議，決定組成調查小組，全面深入調查此案，並將分署長暫時免職，靜候調查結果。同事們於分...,133,94,22,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.01526308982052232,1.0000000000057712,0.0,0.645789269462721,fast_qiskit_density_matrix_v1.1_normalized,152,AI_Generated
新聞標題,"「淘寶雙11補貼引發『黑熊』風波：民進黨立委質疑市場滲透，遭網友指雙重標準」""Taobao Deals Ignite 'Black Bear' Controversy""",33,31,10,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0018289029735439723,1.0000000000057712,0.0,0.6054867089217859,fast_qiskit_density_matrix_v1.1_normalized,153,AI_Generated
影片對話,主持人：各位觀眾大家好，今天我們來談談淘寶雙11補貼引發的「黑熊風波」！淘寶這次的補貼政策，搞得台灣消費者熱血沸騰，但卻讓一些民進黨立委眉頭深鎖。今天的焦點，除了「養套殺」的指控，還有那個2000元的...,454,223,35,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.022853292156262278,1.0000000000057712,0.0,0.6685598764699409,fast_qiskit_density_matrix_v1.1_normalized,153,AI_Generated
影片描述,台灣市場近期掀起淘寶風波！淘寶雙11期間祭出大手筆補貼、跨境免運，吸引大批台灣消費者下單，卻也引發立委對市場滲透的擔憂。針對淘寶以260元低價商品進入市場的策略，有關單位表示可能涉及「不公平競爭」，而...,121,84,22,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.007349702966586082,1.0000000000057712,0.0,0.6220491089009123,fast_qiskit_density_matrix_v1.1_normalized,153,AI_Generated
新聞標題,"日本國民民主黨主席爆婚外情 親自鞠躬道歉Japan's DPJ Leader Caught in Scandal, Issues Public Apology国民民主党党首、不倫報道で謝罪",29,29,8,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0,1.0000000000057712,0.0,0.600000000001154,fast_qiskit_density_matrix_v1.1_normalized,154,AI_Generated
影片對話,"A: 「哇，這個日本政壇真是越來越有戲劇性啊！堂堂的國民民主黨黨主席玉木雄一郎，竟然爆出和前寫真偶像的婚外情，還親自出面承認！這可是大新聞啊！」

B: 「對啊，說到寫真偶像，還是39歲的觀光大使，這...",237,146,21,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.016134351248997408,1.0000000000057712,0.0,0.6484030537481462,fast_qiskit_density_matrix_v1.1_normalized,154,AI_Generated
影片描述,日本國民民主黨主席玉木雄一郎最近爆出桃色風波！被日媒拍到深夜與39歲的高松市觀光大使小泉美雪約會，並在記者會上大方承認。這波震撼彈讓日網笑稱「日本政壇變八點檔」，不少人調侃他「好拼」，還有人說「連政治...,101,74,18,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.005505572471052803,1.0000000000057712,0.0,0.6165167174143125,fast_qiskit_density_matrix_v1.1_normalized,154,AI_Generated
新聞標題,"台灣150億美元軍購案展抗中決心 引熱議 Taiwan's $15B Arms Deal Signals Anti-China Stance, Sparks Debate",25,25,8,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.0,1.0000000000057712,0.0,0.600000000001154,fast_qiskit_density_matrix_v1.1_normalized,155,AI_Generated
影片對話,"主持人：台灣計劃向美國提出150億美元的軍購案，包括神盾級驅逐艦、F-35戰機等高端武器。許多網友認為這是一種「交保護費」，您怎麼看？

名嘴A：這個軍購案可以視為台灣展現「抗中保台」的決心。雖然保護...",246,152,25,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.011121855505258654,1.0000000000057712,0.008130081300813009,0.6341785746470113,fast_qiskit_density_matrix_v1.1_normalized,155,AI_Generated
影片描述,台灣「軍購超市」：拿150億美元換取平安！台灣政府這回打算花重本採購F-35戰機、神盾級驅逐艦、愛國者飛彈等高端裝備，展現「抗中保台」的決心！在這筆龐大金額的背後，台灣的安全可真是高價保障。 不過網友...,136,97,27,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.006164310766287598,1.0000000000057712,0.0,0.6184929323000168,fast_qiskit_density_matrix_v1.1_normalized,155,AI_Generated
新聞標題,"韓籍啦啦隊李多慧環台遇跟蹤，網友呼籲提告 대만 투어 중 스토킹 당한 한국 치어리더, 팬들 분노""",35,32,6,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.002427455357142857,1.0000000000057712,0.0,0.6072823660725826,fast_qiskit_density_matrix_v1.1_normalized,156,AI_Generated
影片對話,"主持人：「大家好，今天我們討論的話題是韓籍啦啦隊女神李多慧在台灣環島之後遭遇的跟蹤事件，這讓她不敢回家，引起了網友對隱私問題的熱烈討論。」

名嘴A：「李多慧這次的經歷確實讓人感到不安。她只是一個努力...",329,169,24,4,-1.4421826120167546e-12,0.9999999999999993,14.999999999999998,0.021987387098418586,1.0000000000057712,0.0,0.6659621612964097,fast_qiskit_density_matrix_v1.1_normalized,156,AI_Generated
