record_id,field,original_text,word_count,unique_words,categorical_diversity,compositional_complexity,semantic_density,von_neumann_entropy,category_coherence,compositional_entanglement,grammatical_superposition,semantic_interference,frame_competition,categorical_coherence_variance,multiple_reality_strength,frame_conflict_strength,semantic_ambiguity,circuit_depth,circuit_gates,qubit_count,discocat_enhanced,discopy_available
510,影片對話,"主持人開場白：
「日本政府正式啟動離島撤離預案，目標是6天疏散12萬人，理由就寫著——因應台灣有事。網友炸鍋了，有人笑說：『原來台灣有事就是你先逃』，也有人開始認真問：萬一真的開打，我們呢？」

王智...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
511,影片對話,"👤 呂明哲（資深媒體人）
「我說真的啦，這些高中生去找網紅要免費祝福影片，一開始就找錯人了。錫蘭什麼人？講話直白、不裝熟，從來也沒說要拍，早就聲明不拍了。」

👤 鄭詠翔（網路輿情分析師）
「更扯的是...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
512,影片對話,"阿正哥：
你知道我看到這新聞第一反應是什麼嗎？一句話：「升米恩、斗米仇」。人家業者愛心送便當，還要被嫌到跟廚餘一樣，這是人講的話嗎？

小華：
我覺得事情不能只看表面啦，長輩習慣了里長自己做的便當，這...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
513,影片對話,"A（媒體人，語氣激動）：
「你知道嗎？現在台灣詐騙電話一天可以破萬通，結果我們的電信監理單位，還被發現前委員去幫詐團當顧問？這不就是『監守自盜』？」

B（法律界人士，語氣冷靜但不失鋒利）：
「對，而...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
514,影片對話,"👨‍💼A：
「你能相信嗎？JLPT N2爆出集體答案雷同，日本官方居然說『不重考』，理由還是什麼營運成本太高？這是什麼邏輯？」

👩‍💼B：
「我同意有問題，但你不能忽略，這考試是全球同步運作，一旦某...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
515,影片對話,"評論員A（資深司法記者）：
「這次創意私房事件，說白了不是單一個網站的問題，而是整個網路私密影像黑市的冰山一角。檢方這次點名80位高級會員，坦白說，這已經是明確的『使用者也有責任』的態度。」

評論員...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
516,影片對話,"名嘴A（激動）：
拜託，現在是怎樣？政府可以隨便派人敲你家門、說要「幫你小孩抽血」？這像話嗎？這是自由民主國家嗎？

名嘴B（冷靜）：
等一下，先把情緒放一邊。這個叫「國民營養健康狀況變遷調查」，是從...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
517,影片對話,"沈先生：
我先講喔，今天我們看到的是什麼？是一個團體，在不打擾病人、不進入醫院、不拉橫幅的前提下，在醫院外的人行道設攤連署，結果被三個保全驅趕，還被嗆「怎麼不罷免賴清德」。這是什麼？這叫做行政中立嗎？...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
518,影片對話,"🎙️ 來賓A（資深媒體人，偏綠）
「我跟你講啦，黃明太這番話，不就是在拆自己人的台嗎？他明明知道現在兩岸局勢多敏感，中央在強化備戰、對抗認知作戰，他這時候跳出來講什麼『分裂』，講什麼『2300萬團結』...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
519,影片對話,"A：
「這起事件其實本質很簡單，一位企業領導人、也是職籃高層，在公開節目上，說出『留言破五千就讓李雅英坐腿上』，不管有沒有加註字幕、是否是玩笑，都踩到了非常清楚的紅線——性別不尊重。」

B：
「而且...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
520,影片對話,"名嘴A（資深媒體人）：
我們今天要談的是「亞亞案」跟拉脫維亞的「Gapoņenko案」，這兩個案例都牽涉到言論自由跟國家安全的界線。亞亞她在台灣生活十年，結果因為發表支持解放軍武統台灣的言論被遣返回中...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
521,影片對話,"主持人開場：
鍾文智落跑震撼司法界，如今又爆出所謂「AB版電話紀錄」，到底是誤會，還是司法機關真的在掩蓋錯誤？今晚我們邀請兩位資深來賓一起來解析。

A（資深媒體人）：
我坦白講，這起事件不是單純的行...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
522,影片對話,"「台灣立法院驚傳國安疑雲。游錫堃前辦公室助理盛礎纓，因疑似將機密資料流向中國，遭檢調約談並交保。隨後又傳出綠營助理赴澳門交付敏感文件。這是單一事件，還是國安系統的漏洞？」

沈教授（國安研究背景，偏藍...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
523,影片對話,"名嘴A（理性派、政壇老將風格）
「今天這齣戲，真的是『立法院內戰』實體化。民進黨自己甲動清晨六點進駐會議室，等到的卻是一張韓國瑜的『請假條』，你說民進黨會不氣炸？」

👤 名嘴B（辛辣派、偏嘴砲風格）...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
524,影片對話,"李小姐：​「今天我們要討論的是近期發生在台北醫學大學附設醫院的醫療疏失事件。一名38歲女性患者原本同意切除左側卵巢及輸卵管，但醫師卻未經同意，將右側也一併切除。張先生，您怎麼看這件事？」​
Cmone...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
525,影片對話,"黃仲賢（國安系統出身）：
你知道新加坡最近發生什麼事嗎？一個15歲的女學生，支持ISIS，還說要嫁給戰士、跑去敘利亞參戰；另一個17歲男學生，極右思想，打算衝去清真寺開槍。兩個都青少年，結果都被新加坡...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
526,影片對話,"綠營評論員（林世豪）：
川普政府對台灣開徵32%的對等關稅，這絕對是對我國經濟的嚴重打擊。我們民進黨團已經表態，這是全球性挑戰，各國政府都應該提出因應。我們呼籲「台灣優先」，朝野應該團結一致、共同面對...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
527,影片對話,"名嘴 A（資深媒體人，語氣銳利）：
你看這件事根本就是台灣式悼念的荒謬縮影。八千多萬去裝燈，一年點五天，平常還不亮，這是在裝冥燈還是在點光明燈？這不是悼念，是做秀、是消費亡者！

名嘴 B（公共政策研...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
528,影片對話,林政浩（政論評論員）：坦白說，這不是單一變態的問題，是制度性的失敗。一個店長，手下帶著一群高中、剛成年的工讀生，他卻利用職權上下對這些孩子做出猥褻行為。然後結果？緩起訴、賠錢就沒事了，這是什麼爛制度？...,0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
529,影片對話,"A哥：
你知道川普這一刀砍多重嗎？32%關稅耶，這是貿易戰開第一槍！結果我們總統在墾丁台灣祭搖毛巾，副總統在問網友潤餅包什麼料？這國家到底誰在駕駛啊？

B姐：
喂喂喂，也別這麼偏頗啦，台灣祭影片明顯...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
530,影片對話,"名嘴A（關注勞權律師）：
這波傳產衝擊最直接的，不是老闆，是工人。無薪假你聽起來是休息，但實際上是被迫「零收入」，然後社會還說你安心睡，這是什麼荒謬劇？

名嘴B（地方產業協會代表）：
很多人都沒搞清...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
531,影片對話,"沈昭昀：
這事件整個爆開，是因為她真的太扯了啦！三等高考耶，連Word都不會用？還想回去？你不會用Word，那你是想當公務員還是當紙鎮啦？

黃子婷：
昭昀我先緩一下，很多人會把「不會Word」當作笑...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
532,影片對話,"名嘴A（體育評論員）：
這次紐西蘭女足來台比賽喊卡，表面理由是「場地安全」，但實際上就是我們的基礎設施不及格。高雄楠梓足球場是國訓中心的場地耶，5年才一次的主場國際賽，結果草皮還要連夜補，這像話嗎？
...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
533,影片對話,"藍營名嘴：沈有中】
欸我就問，今天是什麼會？是行政院主辦的協商會議，結果才一開始，有人就衝進來嗆人、推人，還怒吼「這是國家尊嚴」？現在是怎樣，尊嚴用坐位來量？這畫面跟捷運上搶博愛座有什麼不一樣啦！

...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
534,影片對話,"名嘴A（資深娛樂記者風格）：
唉唷，廣末涼子這件事我一聽到真的傻眼耶。她4月7號在靜岡新東名高速上追撞一台拖車，送醫途中竟然在醫院裡「腳踹」護理師，還抓傷人家手臂，當場就被以現行犯逮捕。這種行為根本不...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
535,影片對話,"名嘴A：
你知道嗎？最近陸配社群整個炸鍋，因為移民署突然發函通知，要補交「經海基會驗證的喪失原籍公證書」，三個月內不交，就要撤銷定居許可，還可能除戶。這是要把住了二三十年的「台灣媳婦」趕出去喔！

名...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
536,影片對話,"名嘴A： 各位觀眾，今天我們要討論的是北捷清潔人員的特休假問題。​這些清潔人員服務多年，卻因外包廠商更替，年資被歸零，導致特休假大幅縮水。​這不僅違反勞基法的精神，也讓人質疑北捷的管理是否合理。​
公...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
537,影片對話,"名嘴A（律師背景）：
最近看到麥當勞女工控主管性侵不起訴的新聞，我真的是搖頭。檢察官理由是「受害人沒有明確反抗」，我心裡想的是：這年頭還在看被害人有沒有掙扎？那斯德哥爾摩症候群是吃素的？

名嘴B（心...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
538,影片對話,"名嘴A（偏綠，資深媒體人，冷面吐槽）：
「今天看到張惇涵講什麼旅費被刪不能去美國談判，我先問一句話——你是去年會算命知道川普要課關稅，還是今年才突然記起有這回事？去年刪預算的時候，有沒有人預警現在要出...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
539,影片對話,"名嘴甲（政論型，略帶憤世嫉俗）：
我跟你說，這件事比大家想得還嚴重，不只是偷拍這麼簡單。這是學術圈內鬥內耗最赤裸的呈現。她不是只是想知道自己有沒有升等，她是怕被黑箱操作嘛！

名嘴乙（學界背景，理性分...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
540,影片對話,"龍哥（資深政評人、台語硬派風）
哇～這波真的神了，怎麼樣？柯總召一句「關稅頂多10%」，然後川普就說先暫緩90天、先收10%，綠營現在是要把他當台灣版諸葛亮來供是不是？這是在廟口還是在國會？

艾芙（...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
541,影片對話,"張啟明（資深財經評論員）：
我先講重話——這件事根本不是為了防止轉運，而是國庫缺錢找理由加稅。美國那邊關稅拉到90%，我們就怕中國貨繞來台灣洗產地，這個邏輯我懂。但你說要調整小包裹免稅門檻？這不是用飛...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
542,影片對話,"唉唷～這次終於輪到台灣了，進入美方談判的「頭香名單」，說實在的，這是「有風險也有機會」啦。美國這波關稅不是開玩笑，別忘了前面已經對中國直接開打。

🗣️林宗皓：
對，美國現在最怕的，是中國貨繞道來洗產...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
543,影片對話,"阿華哥（資深軍事評論員）：
我問你啦，這是「軍演」還是「軍怨」？大半夜戰車開在市區已經夠驚悚，結果還拋錨在馬路中間，還要出動救濟車來拖走，這畫面我以為是打到一半壞掉的RC戰車！

阿珍姐（時事評論人）...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
544,影片對話,"張肇基（國際事務評論員）：
我第一眼看到這個新聞，就覺得「不單純」。從一樁聯姻，怎麼會扯到器官、再扯到國有庫？這不是家務事，這是劇本。

陳美玉（醫療線資深記者）：
而且這個劇本很老套。先拋一個模糊人...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
545,影片對話,"阿展：
「吳東霖不是什麼世界前百大巨星，但他代表台灣征戰國際賽多年，是台灣男子網壇的中堅，這點沒人能否認。就連這樣的選手都為補助款要等兩年，還要靠發文引起關注，實在讓人心酸。」

國哥：
「依據體育署...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
546,影片對話,"范老師（溫和派學者）：
「這不是第一次發生類似的事情。2016年黃國昌罷免案也有被中選會挑格式的先例。但這次，錯誤竟然集中到4000份，說沒有系統性問題，我不信。」

「問題是，罷免團體內部沒有建立標...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
547,影片對話,"許政宏：
「講白了，現在喊降存準，根本就是拿水管對著乾柴噴。現在CPI還沒下來，台幣資金也還在熱，這時候放水，不是幫企業，是幫建商澆冷汗，然後隔天報紙就會寫：高雄房市再創新高。」

周子軒：
「哎唷，...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
548,影片對話,"阿正哥：
「你說這是不是AI戰略冷戰正式啟動？輝達一聲令下，台灣供應鏈排隊進美國，美國不是搶我們技術，是直接請我們搬過去！」

立凱：
「這已經不是單純去全球化，是台廠被美國『吸星大法』吸走了。問題是...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
549,影片對話,"范姊（資深媒體人）：
這齣戲，七年了耶。當年跑路的時候多神祕，現在突然寫信說想回來？不是我酸啦，是不是看國外撐不下去了？

林律師（刑事辯護律師）：
說得實在。從法律上來看，她就算「自首」，也要看時效...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
550,影片對話,"A（退役將軍，語氣沉重）
當你看到軍人穿著制服、揮舞五星旗，說「我反對台獨、我願意投降」的時候，你會怎麼想？我們這支國軍，到底還剩下什麼忠誠可言？

🗣️ B（資深評論員，語氣嘲諷）
而且不是一個人，...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
551,影片對話,"陳大春：
「我們台灣米，不是難吃的米，是被難看的政策搞死的米啦！現在川普一揮刀，美國米零關稅，我們還種什麼？田就讓光電插滿就好了啦！農村以後就變電廠了嘛！」

🎙林政學：
「大春兄，你不能把市場競爭講...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
552,影片對話," 名嘴A（資深媒體人）：
來，我們今天要聊的，是百萬YouTuber劉沛那句惹火的話——「是不是比較老的女人很愛插隊？」聽起來像情緒發言，但實際上卻踩中了兩個字：歧視。

👨‍🦱 名嘴B（評論作家）：...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
553,影片對話,"來賓A（資深司法記者）
我們現在談的，不只是立委被恐嚇，而是恐嚇內容已經明確涉及「家庭成員」、「兒童」，還使用極具煽動性的「斬首」、「小燈泡」等字眼。這種行為已經構成刑事犯罪，司法系統不能只是「譴責」...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
554,影片對話,"名嘴A（偏綠／法律背景）
我跟你說，這件事情檢調不查都不行啊。連署書裡面有275名已死亡者、戶籍不符數百件，這不是疏失，這是系統性偽造！今天不是你要不要罷免，是你能不能用假的民主程序去動搖民選立委，這...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
555,影片對話,"李大砲
講白了，今天法院判邱議瑩賠20萬，不是重罰，是最低限度的尊重法治啦！打人還說「不向惡人屈服」，這種嘴臉放以前一定被罵翻，結果現在變「政治真性情」？

黃律師
但我們要客觀一點看，這起案件是民事...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
556,影片對話,"劉志華：
「川普講話又火了！說如果俄烏不讓步，美國就不斡旋了。台灣人可能會問——這場戰爭關我們什麼事？其實，關係大了！」

🎤藍營觀點（林正雄）
「我覺得川普的這一招是為了回到美國利益為主的原則。他當...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
557,影片對話,"主持人開場（語氣沉穩）：
今天要談的，是苗栗頭份家暴案中，一名警員果斷開槍擊斃挾持女友的嫌犯，卻遭檢方以「過失致死罪」3萬元交保的爭議。

一邊是員警冒死執法保護人質，一邊卻要被偵辦、寫報告、跑法院，...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
558,影片對話,"主持人A（略嚴肅）：
「這次合歡山聯合淨山，短短幾天就清出了900公斤垃圾，光是聽到這個數字就有點不可思議。我們是去登山還是去倒垃圾的？」

名嘴B（環保人士）：
「其實這不是第一次看到這種情況，塑膠...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
559,影片對話,"名嘴甲（偏綠，資深媒體人）：
「坦白講，阿扁這次出來講這番話，蠻有份量的。他是曾經走過最高峰，也跌過最深谷的人。他懂得，什麼叫做『言論自由』的代價。現在這社會動不動就貼人家標籤、打成統派、舔共、側翼、...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
560,影片對話,"張嘴哥（火爆型）｜
先說結論：樋口飯糰，現在不是在賣飯糰，是在賣「被逼遷的無奈」跟「台灣人最後的溫暖」。
你認真做生意，生意好了，房東看到你火，第一反應不是祝福你——是加你房租，把你趕出去。這是在獎勵...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
561,影片對話,"A哥（政策派／冷靜分析）：
「這次護照問題，其實不是第一天了。根據外交部的說法，今年申請量暴增，有望突破180萬本，但護照的製作牽涉國際供應鏈，不是想印就馬上有的，這跟你影印報告紙張用完是不一樣的事情...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
562,影片對話,"名嘴A（資深財經評論員）：
這根本是「金融版的宮鬥劇」！川普公開嗆鮑爾是「大魯蛇」，還說他是「慢半拍先生」，你有聽過哪一國元首用這種詞羞辱自己任命的央行總裁？更扯的是，他這不是發牢騷，是在逼聯準會就範...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
563,影片對話,"A名嘴（財經背景，語氣犀利）：
你知道這一瓶紐乳從紐西蘭來的時候成本才38塊？結果台灣超市賣129？差不多是貼一張「智商稅」標籤在瓶身上賣你啦。關稅都取消了，價錢還飆三倍，是誰在中間偷笑？進口商賺一手...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
564,影片對話,"名嘴A（資深法治評論人）
你問我這案子最荒謬在哪？不是他炒股賺4.4億，是法院居然讓一個「有前科、有逃亡紀錄」的人，在最高法院審理中…就這樣把電子腳鐐拿掉，還加保2千萬？這是在變相買自由吧！

🗣 名...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
565,影片對話,"陳揚青（前政務官）：
我跟你講啦，這封信一曝光，整件事根本藏不住了。提醒內容都寫「不要讓人覺得早寫好」，還要「更新數據」，這不就等於承認「早就寫好了」？不然你叫我怎麼信這政府是現在才開始動筆的？

林...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
566,影片對話,"名嘴A（社會法治背景）
「今天這個案子讓我們看到一個很關鍵的問題：問問題也會被抓？但我們要釐清，這不是單純提問，而是在PTT、公開平台上發布敏感且未經查證的訊息。根據警方說法，她不是轉傳，是自己臆測，...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
567,影片對話,"名嘴A（資深評論員／偏理性）：
「你說現在的年輕人瘋槓桿，但我們也不能只怪他們愛賭、愛衝，問題是整個社會給他們什麼選項？一個年輕警員領個七萬八萬，看到期貨一天可以賺幾十萬，哪個不心動？」

名嘴B（火...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
568,影片對話,"名嘴A（律師背景）：
這位法務部長鄭銘謙講話太誠實了吧？一口氣爆了兩顆震撼彈，一是把《鏡週刊》講成「鏡檢」，二是直接說出「北檢在忙政治」。這不是我們質疑的，是你法務部長自己說出來的！

名嘴B（資深媒...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
569,影片對話,"名嘴A（冷眼評論派）：
現在的問題不是買不買房，而是**搞不清楚自己的實力在哪裡就硬上！**你一個月收入不到9萬，去扛每月房貸4萬，還要養小孩、繳保險、付車貸，這不是在成家，是在押寶人生。一旦其中一人...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
570,影片對話,"名嘴A（偏正方、民主深化派）
「法庭直播其實是必要的啦！現在司法不信任感這麼高，關起門來審判，只會讓社會更懷疑。公開透明，是對法官、檢察官、辯護人，乃至被告的共同保障。」

名嘴B（偏反方、實務警示派...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
571,影片對話,"「坦白說啦，今天無論是凱道怒吼，還是府前喊話，從頭到尾其實都證明了一件事——台灣還是有聲音、有空間的地方。有人能舉旗子抗議，有人能上台嗆聲，有人能開記者會反擊，這就叫民主。」

名嘴B（犀利派）：
「...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
572,影片對話,"名嘴A（冷靜理性型）：
「大家在吵投書錯誤，但你去急診室看看——病人排爆、護理師倒地，這叫沒事？台灣醫療體系是被數字害的，還是被忽視害的？」

名嘴B（尖銳諷刺型）：
「拜託，58.2%的死亡率？數字...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
573,影片對話,"名嘴A（藥師派）：
「賣藥不是賣茶葉蛋。修幾門課、實習一年就能上線，這不是在救中藥行，是在開公共安全的玩笑。」

🗣️ 名嘴B（中藥行派）：
「中藥行是要活下去，不是想偷賣毒藥！枸杞、菊花這種藥食兩用...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
574,影片對話,"名嘴A（偏綠）：
「林志潔的告發，不是無的放矢。選舉動員如果涉及外籍人士，本來就踩到法律紅線！你要是無辜，就出來講清楚，別只會發新聞稿。」

名嘴B（偏藍）：
「拜託！新住民也拿身分證了，叫人家移工，...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
575,影片對話,"【名嘴A】：「李泳知這次真的笑死我，她看到那片吐司一臉疑惑，吐槽說『材料裡根本沒有前男友』，那個表情真的超級真！」
【名嘴B】：「其實這就是網路文化代溝啦，『前男友吐司』是韓國迷因，故事是女生懷念前男...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
576,影片對話,"名嘴A（理性派）：
「這次西班牙和葡萄牙的大停電，其實是一記很沉重的警鐘。現代城市系統過度集中在少數電網，任何一個連結出問題，癱瘓效應立刻擴散。尤其在歐洲這種跨國網絡密集的地區，風險是倍數放大的。」
...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
577,影片對話,"A名嘴（醫療財務專家）
：「賴總統拋『各區自收自管』這件事，基本精神我給80分。從財務角度來說，地方收支自主，可以刺激各地更精算醫療支出，避免像現在健保中央帳戶黑洞化。」

B名嘴（公共衛生政策專家）...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
578,影片對話,"名嘴A（能源政策評論員）：
坦白說，台灣現在這步「非核家園」，其實是政治正確大於能源現實。核三二號機一停，我們火力發電占比飆到84%，這不只是環境的問題，更是電價與供電穩定的警訊。

名嘴B（綠能倡議...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
579,影片對話,"名嘴A（文化評論人，偏中間偏暖）：
「石頭這次移居英國，我覺得根本不用大驚小怪。他本來就留學英國，對當地生活熟悉，孩子也已經青春期，這樣的決定合情合理。而且你看他太太狗狗分享倫敦生活、陪孩子成長，反而...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
580,影片對話,"名嘴A（偏綠、學者型）：
「我們今天要談的是，台電基層員工在5月1日發起的『草綠T行動』，地點就在經濟部門口。這不是一般抗議，是第一次由國營企業內部員工公開挑戰能源政策，矛頭直指政府對綠電的過度投資與...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
581,影片對話,"名嘴A（政論主持人，偏中間）
「最近台灣網路上一個奇特現象，‘綠共’這個詞突然消失，說是中國禁了，微博刪光光，台灣也跟著靜音，連PTT都變安靜了，這合理嗎？到底是我們自我審查，還是某種‘同步指令’下來...",0,0,0,0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0,0,0,False,False
